('StatTrak™ ? Karambit | Case Hardened', '721', '3'),
('StatTrak™ ? Karambit | Case Hardened', '727', '2'),
('StatTrak™ ? Karambit | Case Hardened', '728', '4'),
('StatTrak™ ? Karambit | Case Hardened', '749', '4'),
('StatTrak™ ? Karambit | Case Hardened', '766', '4'),
('StatTrak™ ? Karambit | Case Hardened', '770', '2'),
('StatTrak™ ? Karambit | Case Hardened', '782', '2'),
('StatTrak™ ? Karambit | Case Hardened', '798', '3'),
('StatTrak™ ? Karambit | Case Hardened', '803', '4'),
('StatTrak™ ? Karambit | Case Hardened', '811', '2'),
('StatTrak™ ? Karambit | Case Hardened', '819', '3'),
('StatTrak™ ? Karambit | Case Hardened', '823', '2'),
('StatTrak™ ? Karambit | Case Hardened', '828', '2'),
('StatTrak™ ? Karambit | Case Hardened', '838', '3'),
('StatTrak™ ? Karambit | Case Hardened', '841', '3'),
('StatTrak™ ? Karambit | Case Hardened', '844', '2'),
('StatTrak™ ? Karambit | Case Hardened', '849', '3'),
('StatTrak™ ? Karambit | Case Hardened', '852', '3'),
('StatTrak™ ? Karambit | Case Hardened', '856', '2'),
('StatTrak™ ? Karambit | Case Hardened', '859', '3'),
('StatTrak™ ? Karambit | Case Hardened', '866', '4'),
('StatTrak™ ? Karambit | Case Hardened', '868', '1'),
('StatTrak™ ? Karambit | Case Hardened', '875', '4'),
('StatTrak™ ? Karambit | Case Hardened', '885', '3'),
('StatTrak™ ? Karambit | Case Hardened', '887', '4'),
('StatTrak™ ? Karambit | Case Hardened', '891', '3'),
('StatTrak™ ? Karambit | Case Hardened', '897', '2'),
('StatTrak™ ? Karambit | Case Hardened', '913', '4'),
('StatTrak™ ? Karambit | Case Hardened', '914', '2'),
('StatTrak™ ? Karambit | Case Hardened', '915', '3'),
('StatTrak™ ? Karambit | Case Hardened', '916', '4'),
('StatTrak™ ? Karambit | Case Hardened', '917', '3'),
('StatTrak™ ? Karambit | Case Hardened', '919', '3'),
('StatTrak™ ? Karambit | Case Hardened', '924', '4'),
('StatTrak™ ? Karambit | Case Hardened', '935', '3'),
('StatTrak™ ? Karambit | Case Hardened', '942', '4'),
('StatTrak™ ? Karambit | Case Hardened', '953', '4'),
('StatTrak™ ? Karambit | Case Hardened', '955', '2'),
('StatTrak™ ? Karambit | Case Hardened', '959', '4'),
('StatTrak™ ? Karambit | Case Hardened', '961', '3'),
('StatTrak™ ? Karambit | Case Hardened', '965', '3'),
('StatTrak™ ? Karambit | Case Hardened', '974', '4'),
('StatTrak™ ? Karambit | Case Hardened', '975', '4'),
('StatTrak™ ? Karambit | Case Hardened', '985', '3'),
('StatTrak™ ? Karambit | Case Hardened', '989', '3'),
('StatTrak™ ? Bayonet | Case Hardened', '588', '3'),
('StatTrak™ ? Bayonet | Case Hardened', '179', '1'),
('StatTrak™ ? Bayonet | Case Hardened', '151', '1'),
('StatTrak™ ? Bayonet | Case Hardened', '228', '2'),
('StatTrak™ ? Bayonet | Case Hardened', '387', '2'),
('StatTrak™ ? Bayonet | Case Hardened', '321', '1'),
('StatTrak™ ? Bayonet | Case Hardened', '592', '1'),
('StatTrak™ ? Bayonet | Case Hardened', '555', '1'),
('StatTrak™ ? Bayonet | Case Hardened', '695', '2'),
('StatTrak™ ? Bayonet | Case Hardened', '670', '1'),
('StatTrak™ ? Bayonet | Case Hardened', '661', '1'),
('StatTrak™ ? Bayonet | Case Hardened', '617', '2'),
('StatTrak™ ? Bayonet | Case Hardened', '791', '2'),
('StatTrak™ ? Bayonet | Case Hardened', '760', '2'),
('StatTrak™ ? Bayonet | Case Hardened', '828', '2'),
('StatTrak™ ? Bayonet | Case Hardened', '955', '1'),
('StatTrak™ ? M9 Bayonet | Case Hardened', '58', '1'),
('StatTrak™ ? M9 Bayonet | Case Hardened', '150', '1'),
('StatTrak™ ? M9 Bayonet | Case Hardened', '105', '2'),
('StatTrak™ ? M9 Bayonet | Case Hardened', '239', '2'),
('StatTrak™ ? M9 Bayonet | Case Hardened', '354', '2'),
('StatTrak™ ? M9 Bayonet | Case Hardened', '349', '1'),
('StatTrak™ ? M9 Bayonet | Case Hardened', '417', '1'),
('StatTrak™ ? M9 Bayonet | Case Hardened', '406', '1'),
('StatTrak™ ? M9 Bayonet | Case Hardened', '403', '2'),
('StatTrak™ ? M9 Bayonet | Case Hardened', '585', '2'),
('StatTrak™ ? M9 Bayonet | Case Hardened', '550', '2'),
('StatTrak™ ? M9 Bayonet | Case Hardened', '503', '1'),
('StatTrak™ ? M9 Bayonet | Case Hardened', '679', '2'),
('StatTrak™ ? M9 Bayonet | Case Hardened', '675', '2'),
('StatTrak™ ? M9 Bayonet | Case Hardened', '634', '2'),
('StatTrak™ ? M9 Bayonet | Case Hardened', '601', '1'),
('StatTrak™ ? M9 Bayonet | Case Hardened', '796', '3'),
('StatTrak™ ? M9 Bayonet | Case Hardened', '771', '3'),
('StatTrak™ ? M9 Bayonet | Case Hardened', '715', '2'),
('StatTrak™ ? M9 Bayonet | Case Hardened', '897', '1'),
('StatTrak™ ? M9 Bayonet | Case Hardened', '946', '2'),
('StatTrak™ ? Butterfly Knife | Case Hardened', '182', '1'),
('StatTrak™ ? Butterfly Knife | Case Hardened', '330', '1'),
('StatTrak™ ? Butterfly Knife | Case Hardened', '398', '1'),
('StatTrak™ ? Butterfly Knife | Case Hardened', '488', '1'),
('StatTrak™ ? Butterfly Knife | Case Hardened', '194', '1'),
('StatTrak™ ? Butterfly Knife | Case Hardened', '371', '1'),
('StatTrak™ ? Butterfly Knife | Case Hardened', '283', '1'),
('StatTrak™ ? Butterfly Knife | Case Hardened', '29', '1'),
('StatTrak™ ? Butterfly Knife | Case Hardened', '214', '2'),
('StatTrak™ ? Falchion Knife | Case Hardened', '494', '1'),
('StatTrak™ ? Falchion Knife | Case Hardened', '330', '1'),
('StatTrak™ ? Falchion Knife | Case Hardened', '194', '1'),
('StatTrak™ ? Falchion Knife | Case Hardened', '398', '2'),
('StatTrak™ ? Falchion Knife | Case Hardened', '283', '2'),
('StatTrak™ ? Falchion Knife | Case Hardened', '130', '2'),
('StatTrak™ ? Falchion Knife | Case Hardened', '426', '2'),
('StatTrak™ ? Falchion Knife | Case Hardened', '335', '2'),
('StatTrak™ ? Falchion Knife | Case Hardened', '92', '2'),
('StatTrak™ ? Falchion Knife | Case Hardened', '214', '2'),
('StatTrak™ ? Falchion Knife | Case Hardened', '282', '2'),
('StatTrak™ ? Falchion Knife | Case Hardened', '256', '2'),
('StatTrak™ ? Falchion Knife | Case Hardened', '182', '2'),
('StatTrak™ ? Falchion Knife | Case Hardened', '61', '2'),
('StatTrak™ ? Flip Knife | Case Hardened', '670', '1'),
('StatTrak™ ? Flip Knife | Case Hardened', '321', '1'),
('StatTrak™ ? Flip Knife | Case Hardened', '661', '1'),
('StatTrak™ ? Flip Knife | Case Hardened', '151', '1'),
('StatTrak™ ? Flip Knife | Case Hardened', '555', '1'),
('StatTrak™ ? Flip Knife | Case Hardened', '592', '1'),
('StatTrak™ ? Flip Knife | Case Hardened', '955', '2'),
('StatTrak™ ? Flip Knife | Case Hardened', '179', '2'),
('StatTrak™ ? Flip Knife | Case Hardened', '760', '1'),
('StatTrak™ ? Flip Knife | Case Hardened', '387', '1'),
('StatTrak™ ? Flip Knife | Case Hardened', '828', '2'),
('StatTrak™ ? Flip Knife | Case Hardened', '791', '2'),
('StatTrak™ ? Flip Knife | Case Hardened', '844', '2'),
('StatTrak™ ? Flip Knife | Case Hardened', '868', '2'),
('StatTrak™ ? Flip Knife | Case Hardened', '168', '2'),
('StatTrak™ ? Flip Knife | Case Hardened', '479', '3'),
('StatTrak™ ? Flip Knife | Case Hardened', '905', '2'),
('StatTrak™ ? Flip Knife | Case Hardened', '809', '2'),
('StatTrak™ ? Flip Knife | Case Hardened', '28', '3'),
('StatTrak™ ? Flip Knife | Case Hardened', '996', '2'),
('StatTrak™ ? Flip Knife | Case Hardened', '617', '2'),
('StatTrak™ ? Flip Knife | Case Hardened', '892', '2'),
('StatTrak™ ? Flip Knife | Case Hardened', '526', '3'),
('StatTrak™ ? Flip Knife | Case Hardened', '750', '3'),
('StatTrak™ ? Flip Knife | Case Hardened', '189', '3'),
('StatTrak™ ? Flip Knife | Case Hardened', '532', '2'),
('StatTrak™ ? Flip Knife | Case Hardened', '363', '2'),
('StatTrak™ ? Flip Knife | Case Hardened', '103', '3'),
('StatTrak™ ? Flip Knife | Case Hardened', '969', '2'),
('StatTrak™ ? Flip Knife | Case Hardened', '74', '3'),
('StatTrak™ ? Flip Knife | Case Hardened', '770', '2'),
('StatTrak™ ? Flip Knife | Case Hardened', '695', '2'),
('StatTrak™ ? Gut Knife | Case Hardened', '567', '1'),
('StatTrak™ ? Gut Knife | Case Hardened', '962', '1'),
('StatTrak™ ? Huntsman Knife | Case Hardened', '248', '1'),
('StatTrak™ ? Huntsman Knife | Case Hardened', '29', '1'),
('StatTrak™ ? Bowie Knife Knife | Case Hardened', '182', '1'),
('StatTrak™ ? Bowie Knife Knife | Case Hardened', '358', '1'),
('StatTrak™ Five-SeveN | Case Hardened', '278', '1'),
('StatTrak™ Five-SeveN | Case Hardened', '690', '1'),
('StatTrak™ Five-SeveN | Case Hardened', '689', '1'),
('StatTrak™ Five-SeveN | Case Hardened', '648', '1'),
('StatTrak™ Five-SeveN | Case Hardened', '532', '1'),
('StatTrak™ Five-SeveN | Case Hardened', '670', '1'),
('StatTrak™ Five-SeveN | Case Hardened', '872', '1'),
('StatTrak™ Five-SeveN | Case Hardened', '868', '1'),
('StatTrak™ Five-SeveN | Case Hardened', '363', '1'),
('StatTrak™ Five-SeveN | Case Hardened', '321', '1'),
('StatTrak™ Five-SeveN | Case Hardened', '843', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '112', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '571', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '685', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '849', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '381', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '985', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '844', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '151', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '434', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '888', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '700', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '387', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '430', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '81', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '887', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '87', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '126', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '770', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '979', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '122', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '305', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '631', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '935', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '344', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '25', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '833', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '28', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '168', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '273', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '879', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '878', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '875', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '874', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '969', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '823', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '828', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '215', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '760', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '862', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '927', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '661', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '177', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '450', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '13', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '768', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '174', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '369', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '724', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '627', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '557', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '555', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '103', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '101', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '265', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '752', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '955', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '951', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '187', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '189', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '795', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '426', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '791', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '428', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '468', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '809', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '905', '2'),
('StatTrak™ Five-SeveN | Case Hardened', '592', '2'),
('StatTrak™ AK-47 | Case Hardened', '661', '1'),
('StatTrak™ AK-47 | Case Hardened', '321', '1'),
('StatTrak™ AK-47 | Case Hardened', '555', '1'),
('StatTrak™ AK-47 | Case Hardened', '955', '1'),
('StatTrak™ AK-47 | Case Hardened', '760', '1'),
('StatTrak™ AK-47 | Case Hardened', '592', '1'),
('StatTrak™ AK-47 | Case Hardened', '387', '1'),
('StatTrak™ AK-47 | Case Hardened', '151', '1'),
('StatTrak™ AK-47 | Case Hardened', '168', '1'),
('StatTrak™ AK-47 | Case Hardened', '828', '1'),
('StatTrak™ AK-47 | Case Hardened', '179', '1'),
('StatTrak™ AK-47 | Case Hardened', '809', '1'),
('StatTrak™ AK-47 | Case Hardened', '617', '1'),
('StatTrak™ AK-47 | Case Hardened', '670', '1'),
('StatTrak™ AK-47 | Case Hardened', '532', '2'),
('StatTrak™ AK-47 | Case Hardened', '341', '2'),
('StatTrak™ AK-47 | Case Hardened', '935', '2'),
('StatTrak™ AK-47 | Case Hardened', '541', '2'),
('StatTrak™ AK-47 | Case Hardened', '4', '2'),
('StatTrak™ AK-47 | Case Hardened', '733', '2'),
('StatTrak™ AK-47 | Case Hardened', '310', '2'),
('StatTrak™ AK-47 | Case Hardened', '922', '2'),
('StatTrak™ AK-47 | Case Hardened', '512', '2'),
('StatTrak™ AK-47 | Case Hardened', '519', '2'),
('StatTrak™ AK-47 | Case Hardened', '323', '2'),
('StatTrak™ AK-47 | Case Hardened', '713', '2'),
('StatTrak™ AK-47 | Case Hardened', '715', '2'),
('StatTrak™ AK-47 | Case Hardened', '525', '2'),
('StatTrak™ AK-47 | Case Hardened', '571', '2'),
('StatTrak™ AK-47 | Case Hardened', '985', '2'),
('StatTrak™ AK-47 | Case Hardened', '575', '2'),
('StatTrak™ AK-47 | Case Hardened', '578', '2'),
('StatTrak™ AK-47 | Case Hardened', '708', '2'),
('StatTrak™ AK-47 | Case Hardened', '577', '2'),
('StatTrak™ AK-47 | Case Hardened', '978', '2'),
('StatTrak™ AK-47 | Case Hardened', '969', '2'),
('StatTrak™ AK-47 | Case Hardened', '961', '2'),
('StatTrak™ AK-47 | Case Hardened', '557', '2'),
('StatTrak™ AK-47 | Case Hardened', '950', '2'),
('StatTrak™ AK-47 | Case Hardened', '798', '2'),
('StatTrak™ AK-47 | Case Hardened', '996', '2'),
('StatTrak™ AK-47 | Case Hardened', '791', '2'),
('StatTrak™ AK-47 | Case Hardened', '770', '2'),
('StatTrak™ AK-47 | Case Hardened', '775', '2'),
('StatTrak™ AK-47 | Case Hardened', '754', '2'),
('StatTrak™ AK-47 | Case Hardened', '752', '2'),
('StatTrak™ AK-47 | Case Hardened', '381', '2'),
('StatTrak™ AK-47 | Case Hardened', '375', '2'),
('StatTrak™ AK-47 | Case Hardened', '363', '2'),
('StatTrak™ AK-47 | Case Hardened', '605', '2'),
('StatTrak™ AK-47 | Case Hardened', '205', '2'),
('StatTrak™ AK-47 | Case Hardened', '823', '2'),
('StatTrak™ AK-47 | Case Hardened', '216', '2'),
('StatTrak™ AK-47 | Case Hardened', '627', '2'),
('StatTrak™ AK-47 | Case Hardened', '228', '2'),
('StatTrak™ AK-47 | Case Hardened', '189', '2'),
('StatTrak™ AK-47 | Case Hardened', '426', '2'),
('StatTrak™ AK-47 | Case Hardened', '429', '2'),
('StatTrak™ AK-47 | Case Hardened', '428', '2'),
('StatTrak™ AK-47 | Case Hardened', '112', '2'),
('StatTrak™ AK-47 | Case Hardened', '849', '2'),
('StatTrak™ AK-47 | Case Hardened', '844', '2'),
('StatTrak™ AK-47 | Case Hardened', '430', '2'),
('StatTrak™ AK-47 | Case Hardened', '126', '2'),
('StatTrak™ AK-47 | Case Hardened', '122', '2'),
('StatTrak™ AK-47 | Case Hardened', '442', '2'),
('StatTrak™ AK-47 | Case Hardened', '139', '2'),
('StatTrak™ AK-47 | Case Hardened', '862', '2'),
('StatTrak™ AK-47 | Case Hardened', '868', '2'),
('StatTrak™ AK-47 | Case Hardened', '450', '2'),
('StatTrak™ AK-47 | Case Hardened', '147', '2'),
('StatTrak™ AK-47 | Case Hardened', '856', '2'),
('StatTrak™ AK-47 | Case Hardened', '463', '2'),
('StatTrak™ AK-47 | Case Hardened', '689', '2'),
('StatTrak™ AK-47 | Case Hardened', '888', '2'),
('StatTrak™ AK-47 | Case Hardened', '887', '2'),
('StatTrak™ AK-47 | Case Hardened', '878', '2'),
('StatTrak™ AK-47 | Case Hardened', '872', '2'),
('StatTrak™ AK-47 | Case Hardened', '695', '2'),
('StatTrak™ AK-47 | Case Hardened', '698', '2'),
('StatTrak™ AK-47 | Case Hardened', '892', '2'),
('StatTrak™ AK-47 | Case Hardened', '690', '2'),
('StatTrak™ AK-47 | Case Hardened', '647', '2'),
('StatTrak™ AK-47 | Case Hardened', '34', '2'),
('StatTrak™ AK-47 | Case Hardened', '28', '2'),
('StatTrak™ AK-47 | Case Hardened', '32', '2'),
('StatTrak™ AK-47 | Case Hardened', '13', '2'),
('StatTrak™ AK-47 | Case Hardened', '82', '2'),
('StatTrak™ AK-47 | Case Hardened', '74', '2'),
('StatTrak™ AK-47 | Case Hardened', '479', '2'),
('StatTrak™ AK-47 | Case Hardened', '278', '2'),
('StatTrak™ AK-47 | Case Hardened', '103', '2'),
('StatTrak™ AK-47 | Case Hardened', '92', '2'),
('StatTrak™ AK-47 | Case Hardened', '905', '2'),
('StatTrak™ AK-47 | Case Hardened', '256', '2');
